,Ligand SMILES,JAK2 Ki (nM),JAK1 Ki (nM)
403,CN(C)C(=O)CNC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.03, 2.03
404,FC(F)Oc1ccc(Cl)cc1-c1nc(CN2CCCCC2)sc1NC(=O)c1cnn2cccnc12, 2.03, 2.03
405,FC(F)Oc1ccc(Cl)cc1-c1nc(CN2CCCCC2)sc1NC(=O)c1cnn2cccnc12, 2.03, 2.03
406,O[C@H]1CCNC[C@@H]1n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 2.05, 2.05
407,O[C@H]1CCNC[C@@H]1n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.05, 2.05
408,CN(CCc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.07, 2.07
409,CN(CCc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.07, 2.07
410,CN(CCc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.07, 2.07
411,CN(CCc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.07, 2.07
412,OC1(CCN(CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NC3CCNC3)nc12)c1ccc(Cl)cc1, 2.07, 2.07
413,CN1CCC(CC1)=CCn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.09, 2.09
414,[#6]-[#7]-1-[#6]-[#6]\[#6](-[#6]-[#6]-1)=[#6]\[#6]-n1cc(-[#7]-[#6](=O)-c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1-[#8]-[#6](F)F, 2.09, 2.09
415,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)(F)C2)cc1, 2.1, 2.1
416,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)(F)C2)cc1, 2.1, 2.10
417,Cc1nc2cnc3[nH]ccc3c2n1C1CCN(CCC#N)CC1, 2.1, 2.1
418,CSCCN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)C2CC(C2)C(F)(F)F)cn1, 2.10, 2.10
419,CSCCN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)C2CC(C2)C(F)(F)F)cn1, 2.10, 0.300
420,"CC1(CN(C1)C1CCC(CC#N)(CC1)n1cc(C(N)=O)c(NC(=O)C2CC2)n1)Oc1ccc(OC(F)F)cc1 |(1.64,-6.46,;2.04,-4.97,;.52,-4.73,;.76,-3.21,;2.28,-3.45,;-.15,-1.96,;-1.68,-2.12,;-2.58,-.88,;-1.96,.53,;-3.44,.13,;-3.84,-1.36,;-4.24,-2.84,;-.43,.69,;.48,-.55,;-2.86,1.78,;-2.39,3.24,;-3.63,4.15,;-3.63,5.69,;-2.3,6.46,;-4.97,6.46,;-4.88,3.24,;-6.34,3.72,;-7.49,2.69,;-7.17,1.18,;-8.95,3.16,;-9.98,4.31,;-10.46,2.84,;-4.4,1.78,;3.53,-5.37,;4.61,-4.28,;6.1,-4.68,;7.19,-3.59,;6.79,-2.1,;7.88,-1.01,;9.37,-1.41,;9.77,-2.9,;10.46,-.32,;5.31,-1.7,;4.22,-2.79,)|", 2.10, 2.10
421,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)c2cccc(c2)C#N)cn1, 2.10, 2.10
422,COc1cc2ccsc2cc1-c1nn(CC(=O)N2CCC(CC2)N2CCOCC2)cc1NC(=O)c1cnn2cccnc12, 2.10, 2.10
423,Cc1ccc(C)c(c1)-c1nn(C)cc1NC(=O)c1cnn2cccnc12, 2.1, 2.1
424,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)(F)C2)cc1, 2.10, 2.1
425,FC(F)Oc1ccc(Cl)cc1-c1nc(sc1NC(=O)c1cnn2cccnc12)-c1ccc(CN2CC(F)(F)C2)cc1, 2.10, 2.10
426,CSc1ccccc1C(=O)N1C2CCC1CN(C2)c1cccn2nc(Nc3cnn(CC(=O)N4CCN(C)CC4)c3)nc12, 2.10, 2.10
427,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)C2=CC3CCC(C2)N3C(=O)[C@H]2C[C@H](C2)C(F)(F)F)cn1, 2.10, 2.10
428,CN(C)C[C@@H]1CCCN1C(=O)Cn1cc(NC(=O)c2c(N)nn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.11, 2.11
429,CN(C)C[C@@H]1CCCN1C(=O)Cn1cc(NC(=O)c2c(N)nn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 2.11, 2.11
430,CN(CCOc1ccc(Br)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.11, 2.11
431,CN(CCOc1ccc(Br)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.11, 2.11
432,CN(CCOc1ccc(Br)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.11, 2.11
433,CN(CCOc1ccc(Br)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.11, 2.11
434,CN(Cc1cccc(Oc2ccccc2)c1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.15, 2.15
435,CN(Cc1cccc(Oc2ccccc2)c1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.15, 2.15
436,CN(Cc1cccc(Oc2ccccc2)c1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.15, 2.15
437,CN(Cc1cccc(Oc2ccccc2)c1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.15, 2.15
438,CN1CCC(COC(=O)C2(C)CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.16, 2.16
439,CN1CCC(COC(=O)C2(C)CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.16, 2.16
440,CN1CCC(COC(=O)C2(C)CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.16, 2.16
441,CN1CCC(COC(=O)C2(C)CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.16, 2.16
442,"CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)C2=CCN(CC2)C(=O)C2CC(C)(O)C2)cc1 |t:28,(3.08,-5.99,;4.62,-5.99,;5.39,-7.32,;4.62,-8.66,;5.39,-9.99,;6.93,-9.99,;7.7,-11.33,;7.7,-8.66,;6.93,-7.32,;5.39,-4.66,;6.93,-4.66,;4.62,-3.32,;5.39,-1.99,;4.62,-.66,;3.08,-.66,;2.31,.68,;.77,.68,;-.14,1.92,;-1.6,1.45,;-2.94,2.22,;-4.27,1.45,;-4.27,-.09,;-2.94,-.86,;-1.6,-.09,;-.14,-.57,;-2.94,3.76,;-1.6,4.53,;-1.6,6.07,;-2.94,6.84,;-4.27,6.07,;-4.27,4.53,;-2.94,8.38,;-1.6,9.15,;-4.27,9.15,;-4.67,10.64,;-6.16,10.24,;-7.7,10.24,;-7.25,11.33,;-5.76,8.75,;2.31,-1.99,;3.08,-3.32,)|", 2.17, 2.17
443,CN(CC(F)(F)F)C1CCN(CC1)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 2.17, 2.17
444,CN(CC(F)(F)F)C1CCN(CC1)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 2.17, 2.17
445,CN(CC(F)(F)F)C1CCN(CC1)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 2.17, 2.17
446,CN(CC(F)(F)F)C1CCN(CC1)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 2.17, 2.17
447,NC(=O)c1cn(nc1NC(=O)C1CC1)[C@]1(CC#N)CCN(Cc2ccc(cc2)-c2ccccc2)C[C@@H]1F |r|, 2.20, 2.20
448,CC(C)Oc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.2, 2.2
449,CC(C)Oc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.2, 2.20
450,CC(C)Oc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.20, 2.2
451,CC(C)Oc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.20, 2.20
452,Cc1c(CN2CCC(CC#N)(CC2)n2cc(C(N)=O)c(NC(=O)C3CC3)n2)ccc(c1O)-c1ccccc1, 2.20, 2.20
453,"NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCC(CC1)Nc1ccc(cc1)-c1ccco1 |(-1.31,4.19,;-2.79,3.79,;-3.88,4.89,;-3.2,2.31,;-2.23,1.11,;-3.08,-.18,;-4.56,.22,;-4.64,1.76,;-5.93,2.61,;-7.3,1.91,;-7.39,.38,;-8.59,2.76,;-9.36,4.09,;-10.13,2.76,;-2.31,-1.51,;-3.8,-1.91,;-4.2,-3.4,;-4.59,-4.89,;-2.31,-3.05,;-.98,-3.82,;.36,-3.05,;.36,-1.51,;-.98,-.74,;1.69,-3.82,;3.18,-3.43,;4.27,-4.51,;5.76,-4.12,;6.15,-2.63,;5.07,-1.54,;3.58,-1.94,;7.64,-2.23,;8.19,-.79,;9.73,-.87,;10.13,-2.36,;8.84,-3.2,)|", 2.20, 2.20
454,COC(=O)Nc1nn(cc1C(N)=O)C1(CC#N)CCN(Cc2ccc(cc2)C2CC2)CC1F, 2.20, 2.20
455,COC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.22, 2.22
456,COC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.22, 2.22
457,COC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.22, 2.22
458,COC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.22, 2.22
459,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)N2CCNCC2)cc1NC(=O)c1cnn2cccnc12, 2.29, 2.29
460,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)N2CCNCC2)cc1NC(=O)c1cnn2cccnc12, 2.29, 2.29
461,CN(CCOc1ccccc1Cl)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.29, 2.29
462,CN(CCOc1ccccc1Cl)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.29, 2.29
463,CN(CCOc1ccccc1Cl)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.29, 2.29
464,CN(CCOc1ccccc1Cl)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.29, 2.29
465,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)N2CCNCC2)cc1NC(=O)c1cnn2cccnc12, 2.29, 2.29
466,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)C(=O)N2CCNCC2)cc1NC(=O)c1cnn2cccnc12, 2.29, 2.29
467,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)CC(C)(C)C(F)(F)F)cn1, 2.30, 2.30
468,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)c2cccc(Cl)c2)cn1, 2.30, 2.30
469,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3S(=O)(=O)Cc2ccc(cc2)C(F)(F)F)cn1, 2.30, 2.30
470,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2C[C@@H]3CC[C@H](C2)[C@@H]3OCc2cccc(c2)C#N)cn1, 2.30, 2.30
471,CNC(=O)C1CN(CCN1C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(O)(CC2)c2ccc(Cl)cc2)cc1)C(C)C, 2.31, 2.31
472,CN(C)CCN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.33, 2.33
473,CN(C)CCN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.33, 2.33
474,CN(C)CCN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.33, 2.33
475,CN(C)CCN1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.33, 2.33
476,CN1CCC2(CC1)CN(CCO2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.34, 2.34
477,CN1CCC2(CC1)CN(CCO2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.34, 2.34
478,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(CC#N)(CC2)C2CCCC2)cc1, 2.34, 2.34
479,CN1CCC2(CC1)CN(CCO2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.34, 2.34
480,CN1CCC2(CC1)CN(CCO2)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.34, 2.34
481,CC(C)(C)OC(=O)N1CC[C@@H](O)[C@@H](C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.37, 2.37
482,CC(C)(C)OC(=O)N1CC[C@@H](O)[C@@H](C1)n1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F |r|, 2.37, 2.37
483,CN(C)CC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
484,CN(C)CC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
485,CN1CCCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
486,CN1CCCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
487,CN1CCCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
488,CN1CCCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
489,CN1C[C@H]2CN(C[C@H]2C1)C(=O)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F |r|, 2.38, 2.38
490,CN1C[C@H]2CN(C[C@H]2C1)C(=O)c1nc(c(NC(=O)c2cnn3cccnc23)s1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
491,CN(C)CC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
492,CN(C)CC1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.38, 2.38
493,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3Cc2ccccc2C#N)cn1, 2.40, 2.40
494,NC(=O)c1cn(nc1NC(=O)C1CC1)C1(CC#N)CCN(Cc2ccc(nc2)-c2csc(Cl)c2)CC1, 2.40, 2.40
495,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cnn2cc(F)cnc12, 2.4, 2.4
496,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cnn2cc(F)cnc12, 2.4, 0.090
497,CN1CCC(COC(=O)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.42, 2.42
498,CN1CCC(COC(=O)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.42, 2.42
499,CN(C)CC1(O)CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.42, 2.42
500,CN(C)CC1(O)CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.42, 2.42
501,CN(C)CC1(O)CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.42, 2.42
502,CN(C)CC1(O)CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.42, 2.42
503,CN1CCC(COC(=O)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.42, 2.42
504,CN1CCC(COC(=O)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.42, 2.42
505,CCOC(=O)N1CCC(=CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCCC3CCNCC3)nc12 |c:8|, 2.44, 2.44
506,CCCCOc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.44, 2.44
507,CCCCOc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.44, 2.44
508,CCCCOc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.44, 2.44
509,CCCCOc1ccc(CN(C)C2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)cc1, 2.44, 2.44
510,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CCCC2)cc1NC(=O)c1cnn2cccnc12, 2.45, 2.45
511,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CCCC2)cc1NC(=O)c1cnn2cccnc12, 2.45, 2.45
512,OC1(CCN(CC1)c1cccn2nc(Nc3ccc(cc3)C(=O)NCCN3CCCCC3)nc12)c1ccc(Cl)cc1, 2.45, 2.45
513,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CCCC2)cc1NC(=O)c1cnn2cccnc12, 2.45, 2.45
514,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)N2CCCC2)cc1NC(=O)c1cnn2cccnc12, 2.45, 2.45
515,CCCCN(CC(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.48, 2.48
516,CCCCN(CC(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.48, 2.48
517,CCCCN(CC(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.48, 2.48
518,CCCCN(CC(F)(F)F)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.48, 2.48
519,CCOC(=O)CCN(C)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
520,CCOC(=O)CCN(C)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
521,CN(CCOc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
522,CN(CCOc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
523,CCOC(=O)CCN(C)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
524,CCOC(=O)CCN(C)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
525,CN(CCOc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
526,CN(CCOc1ccc(Cl)cc1)C1CCN(CC1)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc(Cl)ccc1OC(F)F, 2.49, 2.49
527,COc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC=CC2)cc1NC(=O)c1cnn2cccnc12 |c:19|, 2.5, 2.5
528,CN1CCN(CC1)C(=O)Cn1cc(Nc2nc3c(cccn3n2)N2CC3CCC(C2)N3C(=O)C2CCC(F)(F)C2)cn1, 2.50, 2.50
529,Cc1cc(NC(=O)c2cnn3ccc(N)nc23)n(n1)-c1cccc(Cl)c1, 2.5, 2.5
530,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(CC2)OCC#N)cc1, 2.50, 2.50
531,CN(C)C(=O)CN1CCC(CN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.51, 2.51
532,CN(C)C(=O)CN1CCC(CN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.51, 2.51
533,CN(C)C(=O)CN1CCC(CN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.51, 2.51
534,CN(C)C(=O)CN1CCC(CN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.51, 2.51
535,CCOC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.52, 2.52
536,CCOC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.52, 2.52
537,CCOC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.52, 2.52
538,CCOC(=O)C1(C)CCN(CCN2CCN(CC2)C(=O)Cn2cc(NC(=O)c3cnn4cccnc34)c(n2)-c2cc(Cl)ccc2OC(F)F)CC1, 2.52, 2.52
539,CN(C1CCN(C)CC1)C(=O)c1ccc(Nc2nc3c(cccn3n2)N2CCC(CO)(CNCC(F)(F)F)CC2)cc1, 2.54, 2.54
540,CN(C)C(=O)Cn1cc(NC(=O)c2cnn3cccnc23)c(n1)-c1cc2OCCSc2cc1OC(F)F, 2.54, 2.54
541,FC(F)Oc1ccc(Cl)cc1-c1n[nH]cc1NC(=O)c1cncc2[nH]cnc12, 2.55, 2.55
542,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)NCCc2ccc(cc2)C(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 2.58, 2.58
543,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)NCCc2ccc(cc2)C(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 2.58, 2.58
544,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)NCCc2ccc(cc2)C(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 2.58, 2.58
545,FC(F)Oc1ccc(Cl)cc1-c1nn(CC(=O)N2CCC(CC2)NCCc2ccc(cc2)C(F)(F)F)cc1NC(=O)c1cnn2cccnc12, 2.58, 2.58
