,smiles,JAK1_IC50_nM,JAK2_IC50_nM,JAK1_pIC50,JAK2_pIC50,delta_pIC50,scaffold
671,CC(O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)cc2C(N)=O)cn1,0.5,2.0,9.301029995663981,8.698970004336019,-0.6020599913279625,c1cncc(Nc2ccn(C3CCNCC3)n2)c1
672,CC(O)c1cccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)c1,460.0,1700.0,6.337242168318426,5.769551078621726,-0.5676910896966998,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCCCC1
673,CC(OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1)C(F)(F)F,0.8,28.0,9.096910013008056,7.552841968657781,-1.5440680443502757,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
674,CC(OC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1)C1CC1,6.0,71.0,8.221848749616356,7.1487416512809245,-1.0731070983354316,O=C(OCC1CC1)N1CCC(n2ccc(Nc3ccccc3)n2)CC1
675,CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)C(F)(F)F,0.18,0.29,9.744727494896694,9.537602002101044,-0.20712549279564918,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCNCC1
676,CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)c1ccccn1,0.41,1.37,9.387216143280265,8.863279432843592,-0.5239367104366721,O=C(OCc1ccccn1)N1CCC(n2nc(Nc3ccccc3)c3c(=O)[nH]ccc32)CC1
677,CC(OC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1)C(F)(F)F,8.0,135.0,8.096910013008056,6.8696662315049934,-1.2272437815030628,c1ccc(Nc2ccn([C@H]3CCCNC3)n2)cc1
678,CC(OC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1)C1CC1,6.0,77.0,8.221848749616356,7.113509274827518,-1.1083394747888384,O=C(OCC1CC1)N1CCC[C@H](n2ccc(Nc3ccccc3)n2)C1
679,CC(OC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)C(F)(F)F,15.0,387.0,7.823908740944319,6.412289034981089,-1.41161970596323,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
680,CC(OC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)C1CC1,19.0,468.0,7.721246399047171,6.329754146925876,-1.391492252121295,O=C(OCC1CC1)N1CCC(n2ccc(Nc3ccccc3)n2)CC1
681,CC(OC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)C(F)(F)F,188.0,1496.0,6.72584215073632,5.825068406471558,-0.9007737442647628,c1ccc(Nc2ccn(C3CCNCC3)n2)cc1
682,CC(OC(=O)N1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1)C1CC1,434.0,1496.0,6.36251027048749,5.825068406471558,-0.537441864015932,O=C(OCC1CC1)N1CCC(n2ccc(Nc3ccccc3)n2)CC1
683,CC(c1c(F)cccc1F)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,1.4,3.26,8.853871964321762,8.48678239993206,-0.3670895643897012,O=c1[nH]ccc2c1c(Nc1ccccc1)nn2C1CCN(Cc2ccccc2)CC1
684,CC(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1ccnn1,177.482,617.738,6.750845685972669,6.209195682323133,-0.5416500036495355,O=c1[nH]ccc2c1c(Nc1ccc(Cn3ccnn3)cc1)nn2C1CCCCC1
685,CC(c1ccc(Nc2nn([C@H]3CCCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1nccn1,432.666,539.166,6.363847231430684,6.268277502373979,-0.09556972905670502,O=c1[nH]ccc2c1c(Nc1ccc(Cn3nccn3)cc1)nn2C1CCCCC1
686,CC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)n1nccn1,129.615,194.422,6.8873447358090525,6.711254593638095,-0.1760901421709571,O=c1[nH]ccc2c1c(Nc1ccc(Cn3nccn3)cc1)nn2[C@@H]1CCCOC1
687,CC(c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1)N1CCCC1,0.750666,0.378286,9.124553254237224,9.422179731229738,0.2976264769925141,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCCC3)cc1)nn2C1CCCOC1
688,CC(c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1)N1CCCC1,0.20445,0.134164,9.689412885109645,9.872364002041573,0.18295111693192823,O=c1[nH]ccc2c1c(Nc1ccc(CN3CCCC3)cc1)nn2C1CCCOC1
689,CC(c1ccccc1)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)CC1,4.0,105.0,8.397940008672037,6.978810700930062,-1.4191293077419758,c1ccc(CN2CCC(n3ccc(Nc4ccccc4)n3)CC2)cc1
690,CC(c1ccccc1)N1CCC(c2nnn3cnc4[nH]ccc4c23)CC1,17.0,62.0,7.769551078621726,7.2076083105017466,-0.5619427681199793,c1ccc(CN2CCC(c3nnn4cnc5[nH]ccc5c34)CC2)cc1
691,CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4cc[nH]n4)cc4ncccc34)n2)C1,2009.95,1394.94,5.6968147460592045,5.855444472124656,0.15862972606545167,c1cnc2cc(-c3cc[nH]n3)nc(-c3ccn(C4CCC4)n3)c2c1
692,CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4ccnc(N)c4)cc4ncccc34)n2)C1,996.026,724.923,6.001729324719724,6.1397081209476925,0.13797879622796838,c1cnc2cc(-c3ccncc3)nc(-c3ccn(C4CCC4)n3)c2c1
693,CC1(C#N)CC(CC#N)(n2ccc(-c3nc(-c4cn[nH]c4)cc4ncccc34)n2)C1,733.376,652.383,6.134673306589915,6.185497364465585,0.050824057875670015,c1cnc2cc(-c3cn[nH]c3)nc(-c3ccn(C4CCC4)n3)c2c1
694,CC1(C#N)CC(CC#N)(n2ncc(-c3cc(-c4c[nH]nc4N)cc4ncccc34)n2)C1,5093.13,2715.11,5.293015238498453,5.5662125707067105,0.2731973322082579,c1cnc2cc(-c3cn[nH]c3)cc(-c3cnn(C4CCC4)n3)c2c1
695,CC1(C(=O)N2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)CCC1,8.0,115.0,8.096910013008056,6.939302159646388,-1.157607853361668,O=C(C1CCC1)N1CCC(n2ccc(Nc3ccncc3)n2)CC1
696,CC1(C)C(=O)Nc2cc(Nc3nn(C4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc21,110.0,1400.0,6.958607314841775,5.853871964321762,-1.1047353505200128,O=C1Cc2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2N1
697,CC1(C)C(=O)Nc2cc(Nc3nn(C4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc21,50.0,160.0,7.301029995663981,6.795880017344075,-0.5051499783199063,O=C1Cc2ccc(Nc3nn(C4CCCOC4)c4cc[nH]c(=O)c34)cc2N1
698,CC1(C)C(=O)Nc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc21,100.0,240.0,7.0,6.619788758288394,-0.38021124171160636,O=C1Cc2ccc(Nc3nn(CC4CC4)c4cc[nH]c(=O)c34)cc2N1
699,CC1(C)C(=O)Nc2cc(Nc3nn([C@@]4(CC#N)CCCC[C@H]4F)c4cc[nH]c(=O)c34)ccc21,0.04,0.04,10.397940008672037,10.397940008672037,0.0,O=C1Cc2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc2N1
700,CC1(C)C(=O)Nc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc21,0.09,0.19,10.045757490560675,9.721246399047171,-0.32451109151350366,O=C1Cc2ccc(Nc3nn(C4CCCOC4)c4cc[nH]c(=O)c34)cc2N1
701,CC1(C)C(=O)c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,1160.0,5500.0,5.935542010773082,5.259637310505756,-0.675904700267326,O=C1CS(=O)(=O)c2ccc(Nc3nn(C4CCCCC4)c4cc[nH]c(=O)c34)cc21
702,CC1(C)C(O)c2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,316.702,842.615,6.499349194012928,6.074370813949684,-0.4249783800632443,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCS3(=O)=O)nn2CC1CC1
703,CC1(C)C(O)c2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,191.468,700.0,6.717903799161117,6.154901959985743,-0.5630018391753735,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCS3(=O)=O)nn2C1CCCCC1
704,CC1(C)CC(CN2CCC(CC#N)(n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)CC2)CCO1,5.0,122.0,8.301029995663981,6.913640169325252,-1.3873898263387296,c1cc(Nc2ccn(C3CCN(CC4CCOCC4)CC3)n2)ccn1
705,CC1(C)CC1NC(c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,220.454,359.166,6.65668201676432,6.444704782002689,-0.21197723476163066,O=c1[nH]ccc2c1c(Nc1ccc(CNC3CC3)cc1)nn2[C@@H]1CCCOC1
706,CC1(C)CC1NC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,7.6,39.0,8.119186407719209,7.4089353929735005,-0.7102510147457082,c1cc2c(ncn3nnc([C@H]4CC[C@H](CNC5CC5)CC4)c23)[nH]1
707,CC1(C)CC2(c3ccc(Nc4nn([C@@H](CC#N)C5CC5)c5cc[nH]c(=O)c45)cc3)CCC1C(=O)O2,290.0,834.985,6.5376020021010435,6.078321326283754,-0.4592806758172898,O=C1OC2(c3ccc(Nc4nn(CC5CC5)c5cc[nH]c(=O)c45)cc3)CCC1CC2
708,CC1(C)CCC(NC(=O)Cc2nc3cnc4[nH]ccc4c3n2[C@H]2CC[C@H](CC#N)CC2)CC1,0.3,7.0,9.522878745280337,8.154901959985743,-1.3679767852945943,O=C(Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1)NC1CCCCC1
709,CC1(C)CCC(c2nnn3cnc4[nH]ccc4c23)CC1,19.8997,48.9898,7.7011534707926375,7.309894333539662,-0.3912591372529759,c1cc2c(ncn3nnc(C4CCCCC4)c23)[nH]1
710,CC1(C)CCCC(O)(c2ccc(Nc3nn(C4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)C1,74.8331,289.828,7.1259062635300365,6.537859660072299,-0.5880466034577374,O=c1[nH]ccc2c1c(Nc1ccc(C3CCCCC3)cc1)nn2C1CCCOC1
711,CC1(C)CCCC1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.39,1.2,9.4089353929735,8.920818753952375,-0.48811663902112556,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)C3CCCC3)cc1)nn2C1CCCOC1
712,CC1(C)CCCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,120.0,730.0,6.920818753952375,6.136677139879544,-0.7841416140728308,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCCC3)cc1)nn2CC1CC1
713,CC1(C)CCCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,150.0,320.0,6.823908740944319,6.494850021680094,-0.3290587192642249,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCCC3)cc1)nn2CC1CC1
714,CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,1150.0,2800.0,5.939302159646388,5.552841968657781,-0.3864601909886076,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2CC1CC1
715,CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@H]3COCC[C@@H]3C#N)c3cc[nH]c(=O)c23)cc1,100.0,200.0,7.0,6.698970004336019,-0.30102999566398125,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2[C@@H]1CCCOC1
716,CC1(C)CCCN1S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.2,0.33,9.698970004336019,9.481486060122112,-0.2174839442139067,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2C1CCCOC1
717,CC1(C)CCN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,950.0,830.0,6.022276394711152,6.080921907623926,0.05864551291277387,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCCC3)cc1)nn2CC1CC1
718,CC1(C)CCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,460.0,1050.0,6.337242168318426,5.978810700930062,-0.35843146738836396,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2CC1CC1
719,CC1(C)CCN1[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,7.0,430.0,8.154901959985743,6.366531544420414,-1.7883704155653293,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
720,CC1(C)CCN1[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,1.0,34.0,9.0,7.468521082957745,-1.5314789170422554,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
721,CC1(C)CC[C@@H](C#N)[C@@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,54.0,176.0,7.267606240177032,6.7544873321858505,-0.5131189079911813,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
722,CC1(C)CC[C@H](C#N)[C@@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,11.0,50.0,7.958607314841775,7.301029995663981,-0.6575773191777934,c1ccc(Nc2ccn(C3CCCCC3)n2)cc1
723,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)c(F)c2)C1,750.0,5000.0,6.1249387366083,5.301029995663981,-0.8239087409443187,O=C(Nc1cn2c(-c3ccc(C(=O)N4CCC4)cc3)cccc2n1)C1CC1
724,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)C1,500.0,3872.98,6.301029995663981,5.411954745697125,-0.8890752499668562,O=C(Nc1cn2c(-c3ccc(C(=O)N4CCC4)cc3)cccc2n1)C1CC1
725,CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2F)C1,500.0,3872.98,6.301029995663981,5.411954745697125,-0.8890752499668562,O=C(Nc1cn2c(-c3ccc(C(=O)N4CCC4)cc3)cccc2n1)C1CC1
726,CC1(C)CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,27.0,210.0,7.568636235841013,6.6777807052660805,-0.8908555305749326,c1cc2c(ncn3nnc([C@H]4CC[C@H](CN5CCC5)CC4)c23)[nH]1
727,CC1(C)CN(Cc2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)cc2)C1,5000.0,5000.0,5.301029995663981,5.301029995663981,0.0,O=C(Nc1cn2c(-c3ccc(CN4CCC4)cc3)cccc2n1)C1CC1
728,CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C1,340.0,720.0,6.468521082957745,6.142667503568732,-0.3258535793890127,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCC3)cc1)nn2CC1CC1
729,CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)CCO1,260.0,330.0,6.585026652029182,6.481486060122113,-0.10354059190706888,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2CC1CC1
730,CC1(C)CN(S(=O)(=O)c2ccc(Nc3nn([C@H]4COCC[C@@H]4C#N)c4cc[nH]c(=O)c34)cc2)CCO1,220.0,700.0,6.657577319177793,6.154901959985743,-0.5026753591920503,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2[C@@H]1CCCOC1
731,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,2.0,285.0,8.698970004336019,6.54515513999149,-2.153814864344529,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
732,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@@H](O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.2,24.0,9.698970004336019,7.619788758288394,-2.079181246047625,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
733,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@@](C)(O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.15,12.0,9.823908740944319,7.920818753952375,-1.9030899869919438,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
734,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@H](O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.06,11.0,10.221848749616356,7.958607314841775,-2.2632414347745815,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
735,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@](C)(O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.2,24.0,9.698970004336019,7.619788758288394,-2.079181246047625,c1ccc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)cc1
736,CC1(C)CN([C@@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)[C@@H](C#N)C2)C1,2.0,141.0,8.698970004336019,6.85078088734462,-1.8481891169913984,c1cc(Nc2ccn([C@H]3CC[C@@H](N4CCC4)CC3)n2)ccn1
737,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.75,39.0,9.1249387366083,7.4089353929735005,-1.7160033436347994,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
738,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,1.0,21.0,9.0,7.6777807052660805,-1.3222192947339195,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
739,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@@H](O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.06,4.0,10.221848749616356,8.397940008672037,-1.8239087409443187,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
740,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@@](C)(O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.06,1.0,10.221848749616356,9.0,-1.2218487496163561,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
741,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@H](O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.06,5.0,10.221848749616356,8.301029995663981,-1.920818753952375,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
742,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc([C@](C)(O)C(F)(F)F)cc4)n3)[C@@H](C#N)C2)C1,0.3,6.0,9.522878745280337,8.221848749616356,-1.3010299956639813,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
743,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)C1,0.9,40.0,9.045757490560675,7.3979400086720375,-1.6478174818886373,c1ccc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)cc1
744,CC1(C)CN([C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccnc(F)c4)n3)[C@@H](C#N)C2)C1,1.0,50.0,9.0,7.301029995663981,-1.6989700043360187,c1cc(Nc2ccn([C@H]3CC[C@H](N4CCC4)CC3)n2)ccn1
745,CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3ccc(F)nc3)nn12,2.37,12.8,8.625251653989896,7.892790030352131,-0.7324616236377643,c1cncc(-c2cc3nccc(NC4CCN(c5cccnn5)CC4)n3n2)c1
746,CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3ccc(N)nc3)nn12,0.38,2.98,9.42021640338319,8.525783735923746,-0.8944326674594443,c1cncc(-c2cc3nccc(NC4CCN(c5cccnn5)CC4)n3n2)c1
747,CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3ccc(N4CCOCC4)nc3)nn12,0.75,3.4,9.1249387366083,8.468521082957745,-0.6564176536505553,c1cnnc(N2CCC(Nc3ccnc4cc(-c5ccc(N6CCOCC6)nc5)nn34)CC2)c1
748,CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3cccnc3)nn12,4.47,31.1,8.349692476868064,7.507239610973162,-0.8424528658949022,c1cncc(-c2cc3nccc(NC4CCN(c5cccnn5)CC4)n3n2)c1
749,CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3ccnc(N4CCOCC4)c3)nn12,0.51,2.82,9.292429823902063,8.549750891680638,-0.7426789322214251,c1cnnc(N2CCC(Nc3ccnc4cc(-c5ccnc(N6CCOCC6)c5)nn34)CC2)c1
750,CC1(C)COCCN1S(=O)(=O)c1ccc(Nc2nn([C@@H](CC#N)C3CC3)c3cc[nH]c(=O)c23)cc1,330.0,790.0,6.481486060122113,6.102372908709558,-0.37911315141255475,O=c1[nH]ccc2c1c(Nc1ccc(S(=O)(=O)N3CCOCC3)cc1)nn2CC1CC1
751,CC1(C)C[N+](C)(C2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)C1,1.0,34.0,9.0,7.468521082957745,-1.5314789170422554,c1ccc(Nc2ccn(C3CCC([NH+]4CCC4)CC3)n2)cc1
752,CC1(C)Cc2cc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,137.84,282.489,6.860624735560028,6.54899845875538,-0.31162627680464805,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCC3)nn2CC1CC1
753,CC1(C)Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,169.706,489.898,6.77030280281593,6.3098943335396624,-0.4604084692762678,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCC3)nn2C1CCCCC1
754,CC1(C)Cc2cc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,56.0,280.0,7.251811972993799,6.552841968657781,-0.6989700043360187,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCS3(=O)=O)nn2C1CCCCC1
755,CC1(C)Cc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2C1(O)C(F)(F)F,0.10247,0.274955,9.989403263793475,9.560738378354658,-0.42866488543881687,O=c1[nH]ccc2c1c(Nc1ccc3c(c1)CCC3)nn2C1CCCOC1
756,CC1(C)OC(=O)c2ccc(Nc3nn(C4(CC#N)CCCC4)c4cc[nH]c(=O)c34)cc21,4.53,37.3,8.343901797987169,7.428291168191312,-0.9156106297958564,O=C1OCc2cc(Nc3nn(C4CCCC4)c4cc[nH]c(=O)c34)ccc21
757,CC1(C)OCC(C)(c2cccc(Nc3nn([C@H]4CCCC[C@@H]4C#N)c4cc[nH]c(=O)c34)c2)O1,5000.0,16000.0,5.301029995663981,4.795880017344075,-0.5051499783199063,O=c1[nH]ccc2c1c(Nc1cccc(C3COCO3)c1)nn2C1CCCCC1
758,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,50000.0,42354.0,4.301029995663981,4.373105567720673,0.07207557205669168,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2[C@H]1C[C@H]1OCO[C@@]21C(=O)COC(=O)CCC(=O)OCc1ccc(CC(=O)Nc2ccc3cnccc3c2)cc1
759,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)COC(=O)CCC(=O)OCc2ccc([C@@H](CN)C(=O)Nc3ccc4cnccc4c3)cc2)O1,50000.0,38320.0,4.301029995663981,4.4165744995934935,0.11554450392951221,O=C1C=CC2C(=C1)CC[C@@H]1C2CCC2[C@H]1C[C@H]1OCO[C@@]21C(=O)COC(=O)CCC(=O)OCc1ccc(CC(=O)Nc2ccc3cnccc3c2)cc1
760,CC1(CNC(=O)[C@@H]2CC[C@@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@H](C#N)C2)COC1,38.0,500.0,7.42021640338319,6.301029995663981,-1.1191864077192086,O=C(NCC1COC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1
761,CC1(CNC(=O)[C@H]2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)COC1,9.0,59.0,8.045757490560675,7.229147988357855,-0.8166095022028195,O=C(NCC1COC1)[C@H]1CC[C@H](n2ccc(Nc3ccccc3)n2)CC1
