,Ligand SMILES,JAK2 Ki (nM),JAK1 Ki (nM)
3685,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3686,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3687,O[C@]1(CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(F)(F)F,55.0,55.0
3688,O[C@]1(CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(F)(F)F,55.0,55.0
3689,C[C@@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3690,C[C@@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3691,C[C@@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3692,C[C@@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3693,C[C@@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3694,OC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3695,OC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3696,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3697,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3698,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3699,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3700,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3701,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3702,C[C@H]1CC[C@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3703,C[C@H]1CC[C@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3704,C[C@@]1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3705,C[C@@]1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3706,C[C@@]1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3707,C[C@@]1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3708,C[C@@]1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3709,C[C@H]1CC[C@@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3710,C[C@H]1CC[C@@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3711,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3712,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3713,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3714,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3715,CN(C)[C@H]1CC[C@@H](CC1)Oc1ccn(n1)-c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3716,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)[C@H]1CCCO1,55.0,55.0
3717,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)[C@H]1CCCO1,55.0,55.0
3718,O[C@@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3719,O[C@@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3720,O[C@@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3721,O[C@@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3722,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CC[C@@H](C1)C#N,55.0,55.0
3723,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CC[C@@H](C1)C#N,55.0,55.0
3724,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CC[C@H](C1)C#N,55.0,55.0
3725,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CC[C@H](C1)C#N,55.0,55.0
3726,CC(=O)N[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3727,CC(=O)N[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3728,CC(=O)N[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3729,CC(=O)N[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3730,O[C@H]1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3731,O[C@H]1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3732,O[C@@H]1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3733,O[C@@H]1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3734,NC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3735,NC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3736,OC1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3737,OC1COCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3738,NC(=O)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3739,NC(=O)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3740,NC(=O)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3741,NC(=O)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3742,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC2(CCNC2=O)C1,55.0,55.0
3743,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC2(CCNC2=O)C1,55.0,55.0
3744,C[C@@]1(O)CN(C[C@@](C)(O)C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3745,C[C@@]1(O)CN(C[C@@](C)(O)C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3746,CN1CCN(CC1)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3747,CN1CCN(CC1)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3748,Clc1cccc(Cl)c1C(=O)Nc1ccnc(Nc2cnccn2)c1,55.0,55.0
3749,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCCC1=O,55.0,55.0
3750,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCCC1=O,55.0,55.0
3751,CCNC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3752,CCNC(=O)C1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3753,CC1O[C@@H]2CN(C[C@@H]2O1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3754,CC1O[C@@H]2CN(C[C@@H]2O1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3755,CN1CCN(CC1)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3756,CN1CCN(CC1)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3757,CN1CCN(CC1)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3758,CN1CCN(CC1)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3759,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC[C@H](C1)N1CCOCC1,55.0,55.0
3760,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC[C@H](C1)N1CCOCC1,55.0,55.0
3761,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC[C@@H](C1)N1CCOCC1,55.0,55.0
3762,Fc1cccc(C#N)c1-c1cc(c2C(=O)NCc2n1)-n1ccc(n1)N1CCC[C@@H](C1)N1CCOCC1,55.0,55.0
3763,CO[C@@H]1CCN(C[C@@H]1OC)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3764,CO[C@@H]1CCN(C[C@@H]1OC)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3765,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3766,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3767,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3768,O[C@H]1CCCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3769,NC(=O)C1CNc2cn(nc2C1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3770,NC(=O)C1CNc2cn(nc2C1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3771,O[C@@H]1CCCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3772,O[C@@H]1CCCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3773,CO[C@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3774,CO[C@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3775,CCNC(=O)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3776,CCNC(=O)[C@@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3777,CCNC(=O)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3778,CCNC(=O)[C@H]1CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3779,O[C@@H]1CN(CC[C@@H]1F)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3780,O[C@@H]1CN(CC[C@@H]1F)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3781,O[C@@]1(CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(=O)N1CCCC1,55.0,55.0
3782,O[C@@]1(CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(=O)N1CCCC1,55.0,55.0
3783,O[C@]1(CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(=O)N1CCCC1,55.0,55.0
3784,O[C@]1(CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N)C(=O)N1CCCC1,55.0,55.0
3785,CC1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3786,CC1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3787,CC1(O)CCCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3788,OC1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3789,OC1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3790,O[C@H]1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3791,O[C@H]1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3792,O[C@@H]1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3793,O[C@@H]1CCN(C1)c1nn(cc1F)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3794,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3795,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3796,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3797,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3798,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3799,O[C@@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3800,CC1(C)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3801,CO[C@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3802,CO[C@H]1CCN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3803,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3804,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3805,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3806,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3807,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3808,O[C@H]1CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3809,CO[C@@H]1CCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3810,CO[C@@H]1CCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3811,CO[C@@H]1CCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3812,CO[C@@H]1CCN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3813,OC[C@@H]1C[C@@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3814,OC[C@@H]1C[C@@H](O)CN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3815,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3816,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3817,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3818,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3819,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3820,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3821,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3822,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3823,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3824,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3825,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3826,CC1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3827,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3828,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3829,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3830,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3831,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3832,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3833,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3834,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3835,CO[C@H]1CN(CC[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3836,CO[C@H]1CN(CC[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3837,CO[C@@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3838,CO[C@@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3839,CO[C@@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3840,CO[C@@H]1CN(CC[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3841,CC1(C)[C@H](O)CCN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3842,CC1(C)[C@H](O)CCN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3843,OC1CCN(CC1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3844,OC1CCN(CC1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3845,OC1CCN(CC1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3846,OC1CCN(CC1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3847,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3848,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3849,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3850,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3851,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3852,C[C@]1(O)CCN(C1)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3853,CC1(C)[C@@H](O)CCN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3854,CC1(C)[C@@H](O)CCN1c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3855,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3856,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3857,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3858,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3859,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3860,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3861,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3862,CO[C@H]1CN(C[C@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3863,CO[C@@H]1CN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3864,CO[C@@H]1CN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3865,CO[C@@H]1CN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3866,CO[C@@H]1CN(C[C@@H]1O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3867,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3868,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3869,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3870,CO[C@@H]1CCN(C[C@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3871,CC1=C(CNC1=O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3872,CC1=C(CNC1=O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3873,CO[C@H]1CCN(C[C@@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3874,CO[C@H]1CCN(C[C@@]1(C)O)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0,55.0
3875,O[C@H]1CN(CC[C@@H]1C#N)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
3876,O[C@H]1CN(CC[C@@H]1C#N)c1ccn(n1)-c1cc(nc2CNC(=O)c12)-c1c(F)cccc1C#N,55.0, 5
