smiles,fold_selectivity,dataset,TSNE1,TSNE2
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@@H]1C,618.5567010309278,JAK1-selective,-90.65916,2.172566
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@H]1C,700.9345794392524,JAK1-selective,-90.65916,2.172566
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,54.0,JAK1-selective,-90.03372,1.8783519
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1C[C@H](C)N(C)[C@@H](C)C1,209.7902097902098,JAK1-selective,-90.12688,2.0109284
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCCN(C)CC1,74.44168734491315,JAK1-selective,-93.084755,2.9335
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)CC1,117.1875,JAK1-selective,-93.037224,2.9154603
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)C[C@@H]1C,86.20689655172414,JAK1-selective,-89.17416,1.4893974
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,81.69014084507043,JAK1-selective,-88.87143,1.3342581
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1C[C@H](C)N(C)[C@@H](C)C1,163.9344262295082,JAK1-selective,-88.89721,1.4344952
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4C)ncc3F)c[nH]c12)N1CCN(C)CC1,90.94339622641509,JAK1-selective,-71.95686,30.23377
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4OC)ncc3C)c[nH]c12)N1CCN(C)CC1,267.0886075949367,JAK1-selective,-67.69472,32.435535
CC[C@@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4OC)ncc3F)c[nH]c12)N1CCN(C)CC1,101.35135135135135,JAK1-selective,-72.008224,31.513777
CC[C@@H](C)CS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,14.166666666666668,JAK1-selective,-67.99929,-15.040926
CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,12.8,JAK1-selective,-28.159842,-16.916405
CC[C@@](C)(Nc1ccnc(-c2c[nH]c3ncccc23)n1)C(=O)NCC(F)(F)F,6.5,JAK1-selective,-27.205297,21.165174
CC[C@H](C(=O)N1CC(C#N)C1)n1c(=O)c2cc(OC)c(OC)cc2c2cnc3[nH]ccc3c21,8.783382789317507,JAK1-selective,-29.230043,-20.43825
CC[C@H](C(=O)Nc1cccc2c(-c3ccnc(Nc4cn(C)nc4OC)n3)c[nH]c12)N1CCN(C)CC1,534.6153846153846,JAK1-selective,-69.709206,35.45753
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCCN(C)CC1,322.6666666666667,JAK1-selective,-92.20186,2.483708
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)CC1,810.0,JAK1-selective,-92.08965,2.4946382
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@@H]1C,204.0,JAK1-selective,-90.65916,2.172566
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1CCN(C)C[C@H]1C,1608.1081081081081,JAK1-selective,-90.65916,2.172566
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3C)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,152.0,JAK1-selective,-90.03372,1.8783519
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCCN(C)CC1,1350.0,JAK1-selective,-93.08462,2.933322
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)CC1,2081.818181818182,JAK1-selective,-93.037224,2.91546
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)C[C@@H]1C,693.3333333333334,JAK1-selective,-89.17416,1.4893974
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1C[C@@H](C)N[C@H](C)C1,279.6875,JAK1-selective,-88.87143,1.3342581
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4C)ncc3F)c[nH]c12)N1CCN(C)CC1,442.5,JAK1-selective,-71.95686,30.23377
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4OC)ncc3C)c[nH]c12)N1CCN(C)CC1,487.5,JAK1-selective,-67.69472,32.435535
CC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cn(C)nc4OC)ncc3F)c[nH]c12)N1CCN(C)CC1,1063.3333333333333,JAK1-selective,-72.007164,31.514017
CC[C@H](C)CS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,25.5,JAK1-selective,-67.99926,-15.040927
CC[C@H](Cn1ccc2cnc(Nc3cnn(CC(=O)O[C@@H]4C[C@@H](C(=O)OC(C)C)N(C)C4)c3)nc21)C(C)C,5.5,JAK1-selective,18.913954,14.692301
CC[N+]1(C2CC[C@H](n3cc(C(N)=O)c(Nc4ccc(Cl)cc4)n3)[C@@H](C#N)C2)CCC1,28.0,JAK1-selective,83.03283,3.0495617
CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(=O)NC)c(NCc2ccccc2N(CC)S(C)(=O)=O)n1,6.352941176470589,JAK1-selective,13.033208,-11.263124
CCc1cc(O)c(F)cc1-c1cc(N)c(C(=N)C(N)=O)c(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)n1,5.021739130434783,JAK1-selective,13.655168,-11.632595
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-c3nc(C)c(C)[nH]3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,5.245283018867925,JAK1-selective,10.30012,-14.555634
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(-n3cccn3)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,5.75609756097561,JAK1-selective,10.351469,-14.526485
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(Cl)ccc2N(C)S(C)(=O)=O)n1,5.096774193548387,JAK1-selective,8.624306,-17.667633
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(F)ccc2N(C)S(C)(=O)=O)n1,5.411764705882352,JAK1-selective,9.155523,-17.414373
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2cc(O)ccc2N(C)S(C)(=O)=O)n1,5.384615384615384,JAK1-selective,9.219393,-17.432007
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccc(O)cc2N(C)S(C)(=O)=O)n1,5.666666666666667,JAK1-selective,9.285939,-17.429188
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(=O)(=O)CC)n1,5.052631578947368,JAK1-selective,10.368475,-17.47334
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(C)S(C)(=O)=O)n1,6.555555555555555,JAK1-selective,10.157484,-17.38647
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(CC)S(=O)(=O)CC)n1,5.0,JAK1-selective,10.331331,-17.560598
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(NCc2ccccc2N(CC)S(C)(=O)=O)n1,6.352941176470589,JAK1-selective,10.217756,-17.474548
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(=O)NC)c2c(N[C@H](C)c2ccccc2N(C)S(C)(=O)=O)n1,6.25,JAK1-selective,9.968746,-18.164448
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(N)=O)c2c(NCc2ccc(O)cc2N(C)S(C)(=O)=O)n1,5.8,JAK1-selective,9.117242,-16.955505
CCc1cc(O)c(F)cc1-c1cc2[nH]nc(C(N)=O)c2c(NCc2ccccc2N(C)S(=O)(=O)c2ccccc2)n1,5.021739130434783,JAK1-selective,11.63448,-16.798454
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(N(C)Cc2ccccc2N(C)S(C)(=O)=O)n1,5.666666666666666,JAK1-selective,10.307329,-9.900341
CCc1cc(O)c(F)cc1-c1cc2[nH]ncc2c(NCc2ccccc2N(CC)S(=O)(=O)CC)n1,5.374999999999999,JAK1-selective,10.658422,-10.391677
CCc1cc(O)ccc1-c1cc(N)c(C=N)c(N2CC(Oc3ccccc3)C2)n1,6.8512396694214885,JAK1-selective,10.192909,-6.156751
CCc1cc(O)ccc1-c1cc(N)c(C=N)c(NCc2ccccc2N(C)SC)n1,5.0,JAK1-selective,10.855381,-7.6652937
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CC(Oc3cc(C#N)ccc3Cl)C2)n1,11.851851851851851,JAK1-selective,9.558466,-4.8926454
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(N2CC(Oc3ccccc3)C2)n1,6.8512396694214885,JAK1-selective,9.652967,-5.6812744
CCc1cc(O)ccc1-c1cc2[nH]ncc2c(NCc2ccccc2N(C)SC)n1,5.0,JAK1-selective,10.000516,-7.6140637
CCc1ccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)cc1,14.0,JAK1-selective,17.93731,60.168655
CCc1cccc(C)c1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,12.702127659574469,JAK1-selective,17.418854,60.86717
CCc1cccc(NC(=O)N2CC(CC#N)(n3cc(C(N)=O)c(Nc4ccccc4)n3)C2)c1,18.0,JAK1-selective,17.327785,60.520626
CCc1ccccc1NC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,18.9375,JAK1-selective,17.943329,60.608517
CCc1nc2cnc3ccsc3c2n1[C@@H]1CC[C@@H](CC#N)[C@@H](O)C1,20.0,JAK1-selective,-66.21935,9.781648
CCc1nc2cnc3ccsc3c2n1[C@@H]1CC[C@@H](CC#N)[C@H](O)C1,5.0,JAK1-selective,-66.21935,9.781648
CCc1nc2cnc3ccsc3c2n1[C@@H]1CC[C@H](CC#N)[C@@H](O)C1,250.0,JAK1-selective,-66.21935,9.781648
CCc1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)CC1,10.0,JAK1-selective,-64.94985,9.40812
CCc1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)OC1,10.0,JAK1-selective,-66.99497,8.884005
CCc1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)[C@@H](O)C1,10.0,JAK1-selective,-66.21935,9.781648
CCc1nc2cnc3ccsc3c2n1[C@H]1CC[C@H](CC#N)[C@H](O)C1,20.0,JAK1-selective,-66.21935,9.781648
CCc1nn(C)cc1Nc1ncc(C)c(-c2c[nH]c3c(NC(=O)[C@@H](C)N4CCN(C)CC4)cccc23)n1,156.2962962962963,JAK1-selective,-67.36556,30.849483
CCn1cc(Nc2ncc(C)c(-c3c[nH]c4c(NC(=O)[C@@H](C)N5CCN(C)CC5)cccc34)n2)c(OC)n1,520.5882352941177,JAK1-selective,-67.7015,31.798515
CCn1cc(Nc2nccc(N3C[C@H]4CC[C@@H](C3)N4C(=O)[C@@H]3C[C@H]3C#N)n2)cn1,5.153846153846154,JAK1-selective,6.718188,9.290994
CCn1ccnc1CN1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)CC1,14.9,JAK1-selective,60.168636,47.332035
CCn1ccnc1CN1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,5.5,JAK1-selective,38.561596,-12.467624
CCn1ccnc1CN1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,11.714285714285714,JAK1-selective,38.61327,-12.583936
CCn1nc(Nc2cc(O[C@H]3CC[C@@H](NC[C@@H](O)C(F)(F)F)CC3)cc3c2ncn3C)cc1C,165.93001841620628,JAK1-selective,-20.130182,-7.305783
CN(C(=O)CC#N)C1CCN(c2nccc(-c3cnc4[nH]ccc4c3N[C@@H]3CCCN(C(=O)CC#N)C3)n2)C1,5.5,JAK1-selective,-43.514103,-27.853003
CN(C(=O)CC#N)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,42.640181818181816,JAK1-selective,-54.02025,-34.419403
CN(C(=O)Nc1ccc(C(F)(F)F)cc1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.0,JAK1-selective,-54.50656,-36.88912
CN(C(=O)Nc1cccc(C#N)c1)[C@@H]1CCN(c2ncnc3[nH]ccc23)C1,10.0,JAK1-selective,-53.832508,-34.63576
CN(C(=O)OC(C)(C)C)[C@H]1CCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,11.722141823444284,JAK1-selective,-16.537601,-29.057495
CN(C(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CO1)C(C)(C)C,20.699999999999996,JAK1-selective,51.999355,-42.84329
CN(C(C1CC1)C1CC1)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,24.285714285714285,JAK1-selective,72.790146,-25.49072
CN(C(C1CC1)C1CC1)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,13.333333333333334,JAK1-selective,72.790146,-25.49072
CN(C)C(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(Cl)cc3)c3c(=O)[nH]ccc32)CO1,10.869565217391305,JAK1-selective,35.80588,-52.948532
CN(C)C(=O)c1coc(-c2cnc3[nH]ccc3c2N[C@@H]2CCCN(C(=O)CC#N)C2)n1,5.5,JAK1-selective,-40.484295,-26.5697
CN(C)C1CN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,9.35064935064935,JAK1-selective,-24.322865,-47.930557
CN(C)CC(=O)N1CCC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)CC1,24.46153846153846,JAK1-selective,22.781733,49.910793
CN(C)CC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,7.953846153846153,JAK1-selective,28.497253,-33.978157
CN(C)CC(C)(C)COC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,27.75,JAK1-selective,36.023846,0.42354032
CN(C)CC(C)(C)COC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,17.0,JAK1-selective,35.759636,0.58230567
CN(C)CC1CCC(n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,32.45454545454545,JAK1-selective,50.484837,-11.827832
CN(C)CCCOC(=O)N1CC(CC#N)(n2cc(C(N)=O)c(Nc3ccccc3)n2)C1,7.405,JAK1-selective,21.911589,59.197784
CN(C)CCOC(=O)N1CC[C@@H](C#N)[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)C1,39.111111111111114,JAK1-selective,34.973846,-0.006605479
CN(C)CCOC(=O)N1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@H](C#N)C1,44.44,JAK1-selective,34.65682,0.10640345
CN(C)C[C@H]1CC[C@H](N2CNC(=O)c3cnc4[nH]ccc4c32)CC1,6.2727272727272725,JAK1-selective,-36.187138,-14.119197
CN(C)C[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,17.105263157894736,JAK1-selective,-24.35545,-49.06675
CN(C)Cc1cc(C#N)cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)n1,20.0,JAK1-selective,-41.408737,50.320805
CN(C)Cc1cc(C(=O)N2CCC(N3CC(CC#N)(n4cc(-c5ncnc6[nH]ccc56)cn4)C3)CC2)nc(C(F)(F)F)n1,6.123726677857807,JAK1-selective,-50.033127,54.353565
CN(C)S(=O)(=O)CCNC1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,13.0,JAK1-selective,73.72678,-23.66938
CN(C)S(=O)(=O)C[C@H]1CCCN(S(=O)(=O)C[C@H]2CC[C@H](N(C)c3ncnc4[nH]ccc34)CC2)C1,6.5974025974025965,JAK1-selective,-16.126413,-25.70373
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,5.545454545454545,JAK1-selective,29.205591,-34.39024
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C45CC6C[C@H](C4)C[C@@H](C6)C5)CC3)c3cc[nH]c(=O)c23)cc1,9.797979797979798,JAK1-selective,28.059574,-33.717808
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CC(F)(F)C4)CC3)c3cc[nH]c(=O)c23)cc1,5.666666666666667,JAK1-selective,27.978815,-33.648403
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CCCCC4)CC3)c3cc[nH]c(=O)c23)cc1,7.5625,JAK1-selective,27.521107,-33.18294
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CCOCC4)CC3)c3cc[nH]c(=O)c23)cc1,8.0,JAK1-selective,26.960682,-31.954649
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,9.428571428571429,JAK1-selective,29.161648,-34.366936
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC4CC4)CC3)c3cc[nH]c(=O)c23)cc1,6.294117647058823,JAK1-selective,27.48594,-33.27456
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCC4CC4)CC3)c3cc[nH]c(=O)c23)cc1,8.214285714285714,JAK1-selective,27.527903,-33.301537
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CN4CCCC4=O)CC3)c3cc[nH]c(=O)c23)cc1,12.076923076923077,JAK1-selective,28.458199,-34.03321
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)Cc4ccc(C(F)(F)F)cc4)CC3)c3cc[nH]c(=O)c23)cc1,6.428571428571428,JAK1-selective,30.31566,-35.007618
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCOC4)CC3)c3cc[nH]c(=O)c23)cc1,5.6875,JAK1-selective,26.897188,-31.549133
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCOCC4)CC3)c3cc[nH]c(=O)c23)cc1,7.500000000000001,JAK1-selective,26.958422,-31.611864
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCSCC4)CC3)c3cc[nH]c(=O)c23)cc1,5.37037037037037,JAK1-selective,28.008553,-32.462532
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OCC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,6.844444444444444,JAK1-selective,29.69456,-33.560085
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccc(Cl)cc4)CC3)c3cc[nH]c(=O)c23)cc1,11.11111111111111,JAK1-selective,26.534473,-34.8467
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4cccc(Cl)c4)CC3)c3cc[nH]c(=O)c23)cc1,8.521739130434781,JAK1-selective,26.607233,-34.895226
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,9.940828402366865,JAK1-selective,27.31407,-34.9855
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccccc4Cl)CC3)c3cc[nH]c(=O)c23)cc1,10.345679012345679,JAK1-selective,26.834904,-34.872528
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(CCCc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,5.3584905660377355,JAK1-selective,24.973001,-37.425987
CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4cccc5[nH]ccc45)CC3)c3cc[nH]c(=O)c23)cc1,5.415584415584416,JAK1-selective,24.64438,-37.94272
CN(C)[C@@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,23.23786822416114,JAK1-selective,72.606064,-25.613256
CN(C)[C@@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,10.952380952380953,JAK1-selective,-24.279264,-47.755547
CN(C)[C@@H]1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)[C@H](C#N)C1,13.333333333333334,JAK1-selective,61.868446,-12.451893
CN(C)[C@@H]1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)[C@H](C#N)C1,10.476190476190476,JAK1-selective,60.180023,-11.454073
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,60.00000000000001,JAK1-selective,64.46783,-12.742545
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)[C@@H](C#N)C1,19.375,JAK1-selective,61.868446,-12.451893
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)[C@@H](C#N)C1,24.714285714285715,JAK1-selective,74.97135,3.422217
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,36.0,JAK1-selective,86.30467,4.9853997
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)(F)F)cc3)n2)[C@@H](C#N)C1,18.4,JAK1-selective,63.49638,-12.642614
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)F)cc3)n2)[C@@H](C#N)C1,32.0,JAK1-selective,60.362392,-11.568128
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)F)nc3)n2)[C@@H](C#N)C1,14.285714285714286,JAK1-selective,60.180077,-11.454303
CN(C)[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)[C@@H](C#N)C1,21.166666666666668,JAK1-selective,69.20952,9.140038
CN(C)[C@@H]1CC[C@H](n2nc(Nc3ccc(Cl)c(F)c3)c3c(=O)[nH]ccc32)[C@@H](C#N)C1,12.666666666666666,JAK1-selective,16.417048,-85.25325
CN(C)[C@@H]1CC[C@H](n2nc(Nc3ccc(Cl)cc3)c3c(=O)[nH]ccc32)[C@@H](C#N)C1,39.285714285714285,JAK1-selective,16.01284,-84.63419
CN(C)[C@@H]1CC[C@H](n2nc(Nc3ccc(OC(F)(F)F)cc3)c3c(=O)[nH]ccc32)[C@@H](C#N)C1,22.916666666666668,JAK1-selective,16.595049,-81.49402
CN(C)[C@H]1CCC(n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1,27.38610894512735,JAK1-selective,72.606064,-25.613256
CN(C)[C@H]1CCN(C[C@H]2CC[C@H](c3nnn4cnc5[nH]ccc5c34)CC2)C1,5.416666666666667,JAK1-selective,-24.279264,-47.755547
CN(C)[C@H]1CC[C@@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)[C@H](C#N)C1,16.0,JAK1-selective,61.868446,-12.451893
CN(C)[C@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4c(c3)CN(C(C)(C)C)S4(=O)=O)c3c(=O)[nH]ccc32)CC1,13.1055900621118,JAK1-selective,47.959282,-41.908134
CN(C)[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1,9.130434782608695,JAK1-selective,-24.901127,-46.7546
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)[C@@H](C#N)C1,46.66666666666667,JAK1-selective,64.46783,-12.742545
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)nc3)n2)[C@@H](C#N)C1,18.125,JAK1-selective,61.868446,-12.451893
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)c(F)c3)n2)[C@@H](C#N)C1,29.0,JAK1-selective,74.97135,3.422217
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(Cl)cc3)n2)[C@@H](C#N)C1,41.81818181818181,JAK1-selective,86.30467,4.9853997
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(F)cc3)n2)[C@@H](C#N)C1,22.0,JAK1-selective,49.85513,-12.1395855
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)(F)F)cc3)n2)[C@@H](C#N)C1,24.0,JAK1-selective,63.49638,-12.642614
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(OC(F)F)cc3)n2)[C@@H](C#N)C1,32.5,JAK1-selective,60.362583,-11.56816
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccccc3)n2)[C@@H](C#N)C1,49.230769230769226,JAK1-selective,52.7108,-0.5738517
CN(C)[C@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccnc(F)c3)n2)[C@@H](C#N)C1,36.666666666666664,JAK1-selective,69.20952,9.140038
